block size,buffer size,time
2,2,0.000363
2,4,0.00027
2,8,0.000228
2,16,0.000182
4,2,0.000214
4,4,0.000236
4,8,0.00016
4,16,0.000161
8,2,0.000203
8,4,0.000159
8,8,0.000173
8,16,0.000157
16,2,0.000171
16,4,0.000155
16,8,0.000148
16,16,0.00016
